value,node_id,position
1995,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:114,3863
1995,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:116,3864
1995,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1160,3865
1995,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:117,3866
1995,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1174,3867
1995,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1177,3868
1995,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1188,3869
1995,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:119,3870
1995,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:12,3871
1995,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:121,3872
1995,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:122,3873
1995,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:123,3874
1995,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:125,3875
1995,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1256,3876
1995,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1260,3877
1995,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:129,3878
1995,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:133,3879
1995,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:134,3880
1995,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:135,3881
1995,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:137,3882
1995,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:140,3883
1995,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1401,3884
1995,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:141,3885
1995,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1418,3886
1995,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:142,3887
1995,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:143,3888
1995,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:144,3889
1995,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:146,3890
1995,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:147,3891
1995,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:148,3892
1995,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:149,3893
1995,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:15,3894
1995,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:151,3895
1995,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:152,3896
1995,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:153,3897
1995,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:154,3898
1995,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:155,3899
1995,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:156,3900
1995,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:157,3901
1995,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:159,3902
1995,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:160,3903
1995,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:163,3904
1995,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:164,3905
1995,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:165,3906
1995,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:166,3907
1995,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:167,3908
1995,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:168,3909
1995,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1682,3910
1995,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:169,3911
1995,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:17,3912
1995,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:170,3913
1995,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:171,3914
1995,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:172,3915
1995,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:173,3916
1995,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:174,3917
1995,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:175,3918
1995,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:177,3919
1995,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:178,3920
1995,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:179,3921
1995,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:18,3922
1995,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:180,3923
1995,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:182,3924
1995,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:183,3925
1995,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:184,3926
1995,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:185,3927
1995,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:186,3928
1995,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:187,3929
1995,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:188,3930
1995,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:189,3931
1995,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:19,3932
1995,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:190,3933
1995,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:191,3934
1995,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:192,3935
1995,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:193,3936
1995,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:195,3937
1995,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:196,3938
1995,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:197,3939
1995,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:198,3940
1995,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:199,3941
1995,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:20,3942
1995,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:200,3943
1995,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:2006,3944
1995,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:201,3945
1995,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:202,3946
1995,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:203,3947
1995,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:2032,3948
1995,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:204,3949
1995,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:208,3950
1995,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:209,3951
1995,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:21,3952
1995,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:210,3953
1995,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:211,3954
1995,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:212,3955
1995,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:213,3956
1995,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:214,3957
1995,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:219,3958
1995,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:22,3959
1995,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:221,3960
1995,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:227,3961
1995,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:228,3962
1995,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:229,3963
1995,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:230,3964
1995,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:231,3965
1995,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:232,3966
1995,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:234,3967
1995,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:235,3968
1995,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:239,3969
1995,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:24,3970
1995,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:241,3971
1995,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:242,3972
1995,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:245,3973
1995,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:246,3974
1995,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:2468,3975
1995,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:248,3976
1995,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:249,3977
1995,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:25,3978
1995,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:250,3979
1995,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:253,3980
1995,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:258,3981
1995,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:26,3982
1995,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:262,3983
1995,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:265,3984
1995,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:269,3985
1995,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:27,3986
1995,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:270,3987
1995,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:271,3988
1995,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:274,3989
1995,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:2769,3990
1995,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:2795,3991
1995,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:28,3992
1995,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:281,3993
1995,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:283,3994
1995,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:284,3995
1995,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:2874,3996
1995,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:29,3997
1995,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:290,3998
1995,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:291,3999
1995,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:297,4000
1995,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:30,4001
1995,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:309,4002
1995,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:31,4003
1995,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:311,4004
1995,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:312,4005
1995,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:314,4006
1995,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:316,4007
1995,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:317,4008
1995,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:3185,4009
1995,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:319,4010
1995,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:32,4011
1995,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:320,4012
1995,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:322,4013
1995,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:323,4014
1995,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:327,4015
1995,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:34,4016
1995,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:342,4017
1995,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:3465,4018
1995,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:35,4019
1995,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:36,4020
1995,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:367,4021
1995,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:3742,4022
1995,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:375,4023
1995,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:38,4024
1995,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:39,4025
1995,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:40,4026
1995,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:41,4027
1995,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:42,4028
1995,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:43,4029
1995,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:434,4030
1995,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:435,4031
1995,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:44,4032
1995,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:45,4033
1995,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:46,4034
1995,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:47,4035
1995,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:48,4036
1995,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5,4037
1995,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:50,4038
1995,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:52,4039
1995,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5203,4040
1995,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:522,4041
1995,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5223,4042
1995,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:53,4043
1995,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:535,4044
1995,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:537,4045
1995,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:54,4046
1995,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:55,4047
1995,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:551,4048
1995,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:553,4049
1995,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5585,4050
1995,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:563,4051
1995,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:568,4052
1995,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:57,4053
1995,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:572,4054
1995,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:573,4055
1995,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:576,4056
1995,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:58,4057
1995,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5893,4058
1995,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5897,4059
1995,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:59,4060
1995,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:590,4061
1995,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:598,4062
1995,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:60,4063
1995,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:603,4064
1995,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:604,4065
1995,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:608,4066
1995,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:609,4067
1995,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:61,4068
1995,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:611,4069
1995,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:6118,4070
1995,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:612,4071
1995,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:62,4072
1995,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:622,4073
1995,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:623,4074
1995,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:627,4075
1995,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:628,4076
1995,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:632,4077
1995,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:638,4078
1995,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:64,4079
1995,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:641,4080
1995,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:6411,4081
1995,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:6413,4082
1995,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:646,4083
1995,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:647,4084
1995,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:649,4085
1995,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:65,4086
1995,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:655,4087
1995,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:658,4088
1995,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:66,4089
1995,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:6665,4090
1995,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:68,4091
1995,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:686,4092
1995,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:69,4093
1995,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:693,4094
1995,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:7,4095
1995,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:70,4096
1995,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:707,4097
1995,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:710,4098
1995,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:716,4099
1995,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:72,4100
1995,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:73,4101
1995,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:731,4102
1995,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:733,4103
1995,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:75,4104
1995,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:8,4105
1995,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:80,4106
1995,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:81,4107
1995,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:8121,4108
1995,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:8126,4109
1995,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:814,4110
1995,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:83,4111
1995,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:84,4112
1995,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:85,4113
1995,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:87,4114
1995,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:88,4115
1995,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:89,4116
1995,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:8956,4117
1995,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:897,4118
1995,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:91,4119
1995,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:915,4120
1995,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:92,4121
1995,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:93,4122
1995,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:94,4123
1995,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:95,4124
1995,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:96,4125
1996,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:101,4126
1996,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:103,4127
1996,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:104,4128
1996,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1080,4129
1996,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1081,4130
1996,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1082,4131
1996,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1083,4132
1996,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1088,4133
1996,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:109,4134
1996,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:110,4135
1996,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:111,4136
1996,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1114,4137
1996,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1115,4138
1996,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1116,4139
1996,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1117,4140
1996,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1119,4141
1996,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:112,4142
1996,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1120,4143
1996,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1121,4144
1996,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1122,4145
1996,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1123,4146
1996,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1124,4147
1996,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1125,4148
1996,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1126,4149
1996,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1127,4150
1996,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:113,4151
1996,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1142,4152
1996,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1147,4153
1996,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1148,4154
1996,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1149,4155
1996,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:115,4156
1996,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1150,4157
1996,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1154,4158
1996,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1155,4159
1996,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1156,4160
1996,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1157,4161
1996,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1158,4162
1996,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1159,4163
1996,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1161,4164
1996,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1163,4165
1996,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1164,4166
1996,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1165,4167
1996,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1166,4168
1996,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1167,4169
1996,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1168,4170
1996,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1169,4171
1996,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1170,4172
1996,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1178,4173
1996,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1179,4174
1996,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1190,4175
1996,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1192,4176
1996,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1193,4177
1996,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1195,4178
1996,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1196,4179
1996,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:120,4180
1996,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1211,4181
1996,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1215,4182
1996,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1216,4183
1996,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1217,4184
1996,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1223,4185
1996,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1230,4186
1996,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1232,4187
1996,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1237,4188
1996,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:124,4189
1996,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1245,4190
1996,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1248,4191
1996,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1251,4192
1996,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1254,4193
1996,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1255,4194
1996,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1259,4195
1996,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1268,4196
1996,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1271,4197
1996,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:130,4198
1996,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:132,4199
1996,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1325,4200
1996,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:136,4201
1996,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:138,4202
1996,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:139,4203
1996,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1488,4204
1996,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:1873,4205
1996,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:2106,4206
1996,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:2119,4207
1996,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:2390,4208
1996,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:2653,4209
1996,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:280,4210
1996,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:2875,4211
1996,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:3345,4212
1996,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:3747,4213
1996,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:4224,4214
1996,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:460,4215
1996,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:4775,4216
1996,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5142,4217
1996,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5279,4218
1996,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:5455,4219
1996,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:552,4220
1996,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:554,4221
1996,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:555,4222
1996,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:557,4223
1996,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:558,4224
1996,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:559,4225
1996,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:564,4226
1996,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:567,4227
1996,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:569,4228
1996,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:570,4229
1996,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:571,4230
1996,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:574,4231
1996,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:575,4232
1996,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:577,4233
1996,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:578,4234
1996,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:579,4235
1996,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:580,4236
1996,4:6636a433-9f85-4f47-b4a7-e2cd79149f79:581,4237
